Time Scale; Number of Packets; Total data (kb); 
87.300000; 1920; 1440518; 
87.400000; 2040; 1523962; 
87.500000; 2159; 1623742; 
87.600000; 2040; 1536044; 
87.700000; 2040; 1544728; 
87.800000; 1920; 1427702; 
87.900000; 1800; 1351831; 
88.000000; 1800; 1339148; 
88.100000; 1800; 1343559; 
88.200000; 1800; 1342738; 
88.300000; 2040; 1531080; 
88.400000; 2280; 1703937; 
88.500000; 2280; 1717138; 
88.600000; 2280; 1706952; 
88.700000; 2040; 1528937; 
88.800000; 1920; 1439079; 
88.900000; 1800; 1335737; 
89.000000; 1800; 1349092; 
89.100000; 1800; 1348641; 
89.200000; 2040; 1531366; 
89.300000; 2280; 1695075; 
89.400000; 2400; 1796845; 
89.500000; 2519; 1886989; 
89.600000; 2400; 1795300; 
89.700000; 2280; 1712162; 
89.800000; 2040; 1528670; 
89.900000; 2040; 1511853; 
90.000000; 1800; 1352935; 
90.100000; 1800; 1351395; 
90.200000; 1800; 1348082; 
90.300000; 2400; 1794961; 
90.400000; 2639; 1966448; 
90.500000; 2639; 1988105; 
90.600000; 2639; 1979669; 
90.700000; 2400; 1803090; 
90.800000; 2159; 1618044; 
90.900000; 1800; 1361323; 
91.000000; 1800; 1349538; 
91.100000; 1800; 1355508; 
91.200000; 2040; 1533853; 
91.300000; 2639; 1989414; 
91.400000; 2880; 2161351; 
91.500000; 3000; 2247879; 
91.600000; 2880; 2151524; 
91.700000; 2639; 1983705; 
91.800000; 2159; 1623338; 
91.900000; 2040; 1516760; 
92.000000; 1800; 1348824; 
92.100000; 1800; 1347531; 
92.200000; 2040; 1540217; 
92.300000; 2880; 2154285; 
92.400000; 3000; 2260275; 
92.500000; 3000; 2259290; 
92.600000; 3000; 2263826; 
92.700000; 3000; 2240689; 
92.800000; 2280; 1703029; 
92.900000; 1920; 1434535; 
93.000000; 1800; 1344120; 
93.100000; 1800; 1348752; 
93.200000; 1920; 1438483; 
93.300000; 2159; 1609733; 
93.400000; 2280; 1703114; 
93.500000; 2280; 1702521; 
93.600000; 2280; 1703221; 
93.700000; 2159; 1616157; 
93.800000; 2159; 1621736; 
93.900000; 1920; 1446242; 
94.000000; 1920; 1438608; 
94.100000; 1800; 1350442; 
94.200000; 1800; 1353064; 
94.300000; 2040; 1535613; 
94.400000; 2040; 1518379; 
94.500000; 2159; 1612545; 
94.600000; 2040; 1533966; 
94.700000; 2040; 1521590; 
94.800000; 1800; 1365724; 
94.900000; 1800; 1353644; 
95.000000; 1800; 1344434; 
95.100000; 1800; 1343101; 
95.200000; 1800; 1353652; 
95.300000; 2519; 1877162; 
95.400000; 2760; 2072089; 
95.500000; 2760; 2069223; 
95.600000; 2760; 2084783; 
95.700000; 2639; 1962132; 
95.800000; 2159; 1611224; 
95.900000; 1800; 1348723; 
96.000000; 1800; 1349920; 
96.100000; 1800; 1356097; 
96.200000; 1920; 1440422; 
96.300000; 2159; 1623877; 
96.400000; 2400; 1797467; 
96.500000; 2400; 1799757; 
96.600000; 2400; 1800892; 
96.700000; 2280; 1707807; 
96.800000; 2040; 1527568; 
96.900000; 1920; 1439496; 
97.000000; 1920; 1436093; 
97.100000; 1800; 1342627; 
97.200000; 2040; 1522426; 
97.300000; 2639; 1981404; 
97.400000; 3000; 2243875; 
97.500000; 3000; 2238706; 
97.600000; 3000; 2258960; 
97.700000; 2760; 2058969; 
97.800000; 2040; 1518070; 
97.900000; 1920; 1432030; 
98.000000; 1800; 1344271; 
98.100000; 1800; 1353597; 
98.200000; 2280; 1718788; 
98.300000; 2519; 1889114; 
98.400000; 2639; 1984800; 
98.500000; 2639; 1978460; 
98.600000; 2639; 1975847; 
98.700000; 2519; 1888238; 
98.800000; 2400; 1797385; 
98.900000; 2040; 1534366; 
99.000000; 1920; 1431111; 
99.100000; 1800; 1353765; 
99.200000; 1920; 1426072; 
99.300000; 2040; 1528950; 
99.400000; 2400; 1798459; 
99.500000; 2519; 1885847; 
99.600000; 2400; 1808575; 
99.700000; 2040; 1524615; 
99.800000; 2040; 1537539; 
99.900000; 1920; 1442440; 
100.000000; 1800; 1358884; 
100.100000; 1800; 1343308; 
100.200000; 1800; 1350923; 
100.300000; 2280; 1705380; 
100.400000; 2880; 2168718; 
100.500000; 3000; 2245700; 
100.600000; 2880; 2172137; 
100.700000; 2639; 1977470; 
100.800000; 2040; 1537799; 
100.900000; 1800; 1340250; 
101.000000; 1800; 1346836; 
101.100000; 1800; 1361101; 
101.200000; 2400; 1801636; 
101.300000; 2639; 1964609; 
101.400000; 2880; 2143924; 
101.500000; 3000; 2234529; 
101.600000; 2880; 2151211; 
101.700000; 2639; 1968587; 
101.800000; 2519; 1886040; 
101.900000; 2159; 1612658; 
102.000000; 2040; 1536310; 
102.100000; 1800; 1334239; 
102.200000; 2040; 1524234; 
102.300000; 2280; 1696921; 
102.400000; 2519; 1891992; 
102.500000; 2519; 1878657; 
102.600000; 2519; 1880867; 
102.700000; 2400; 1801278; 
102.800000; 2159; 1621865; 
102.900000; 2040; 1522311; 
103.000000; 1920; 1440207; 
103.100000; 1800; 1353383; 
103.200000; 1920; 1437385; 
103.300000; 2280; 1707462; 
103.400000; 2639; 1972526; 
103.500000; 2639; 1976175; 
103.600000; 2639; 1977338; 
103.700000; 2400; 1798745; 
103.800000; 2159; 1609486; 
103.900000; 1920; 1433131; 
104.000000; 1800; 1342032; 
104.100000; 1800; 1359758; 
104.200000; 1920; 1440246; 
104.300000; 2159; 1620557; 
104.400000; 2280; 1701663; 
104.500000; 2639; 1984435; 
104.600000; 2280; 1697977; 
104.700000; 2280; 1701271; 
104.800000; 2040; 1520765; 
104.900000; 1920; 1431841; 
105.000000; 1800; 1335663; 
105.100000; 1800; 1359476; 
105.200000; 2040; 1526818; 
105.300000; 2400; 1804085; 
105.400000; 2519; 1874852; 
105.500000; 2760; 2063833; 
105.600000; 2519; 1882388; 
105.700000; 2519; 1878940; 
105.800000; 2400; 1803465; 
105.900000; 1920; 1447368; 
106.000000; 1800; 1340819; 
106.100000; 1800; 1363089; 
106.200000; 1920; 1436718; 
106.300000; 2280; 1700269; 
106.400000; 2519; 1866087; 
106.500000; 2519; 1900143; 
106.600000; 2519; 1886209; 
106.700000; 2280; 1696282; 
106.800000; 2159; 1624143; 
106.900000; 1920; 1437970; 
107.000000; 1800; 1348139; 
107.100000; 1800; 1348243; 
107.200000; 1920; 1432842; 
107.300000; 2040; 1539440; 
107.400000; 2159; 1626860; 
107.500000; 2280; 1716103; 
107.600000; 2159; 1609305; 
107.700000; 2159; 1608702; 
107.800000; 1920; 1440264; 
107.900000; 1800; 1349588; 
108.000000; 1800; 1344242; 
108.100000; 1800; 1355487; 
108.200000; 2040; 1524378; 
108.300000; 2400; 1793221; 
108.400000; 2519; 1887941; 
108.500000; 2519; 1886032; 
108.600000; 2519; 1886723; 
108.700000; 2400; 1797975; 
108.800000; 2159; 1619917; 
108.900000; 2040; 1523132; 
109.000000; 1800; 1353817; 
109.100000; 1800; 1342065; 
109.200000; 2159; 1620005; 
109.300000; 2280; 1711605; 
109.400000; 2519; 1890495; 
109.500000; 2760; 2053049; 
109.600000; 2639; 1969354; 
109.700000; 2280; 1687847; 
109.800000; 2159; 1618872; 
109.900000; 2159; 1606057; 
110.000000; 1800; 1347434; 
110.100000; 1800; 1345071; 
110.200000; 1800; 1354720; 
110.300000; 1800; 1339480; 
110.400000; 2040; 1518691; 
110.500000; 2040; 1533428; 
110.600000; 2040; 1529178; 
110.700000; 1920; 1448480; 
110.800000; 1800; 1349807; 
110.900000; 1800; 1347178; 
111.000000; 1800; 1356854; 
111.100000; 1800; 1355649; 
111.200000; 2040; 1530977; 
111.300000; 2159; 1614952; 
111.400000; 2159; 1629702; 
111.500000; 2159; 1613444; 
111.600000; 2159; 1614323; 
111.700000; 2159; 1614642; 
111.800000; 2159; 1615626; 
111.900000; 2040; 1529036; 
112.000000; 1920; 1447189; 
112.100000; 1800; 1335880; 
112.200000; 2040; 1541241; 
112.300000; 2159; 1634727; 
112.400000; 2159; 1609265; 
112.500000; 2159; 1628324; 
112.600000; 2159; 1622338; 
112.700000; 2159; 1612622; 
112.800000; 2159; 1605649; 
112.900000; 1920; 1448369; 
113.000000; 1800; 1357947; 
113.100000; 1800; 1349772; 
113.200000; 2159; 1618609; 
113.300000; 2519; 1893850; 
113.400000; 2760; 2069971; 
113.500000; 2760; 2072226; 
113.600000; 2760; 2082113; 
113.700000; 2639; 1972422; 
113.800000; 2400; 1805769; 
113.900000; 1920; 1447339; 
114.000000; 1800; 1346346; 
114.100000; 1800; 1347351; 
114.200000; 1920; 1439827; 
114.300000; 2400; 1797032; 
114.400000; 2519; 1881234; 
114.500000; 2519; 1880158; 
114.600000; 2519; 1886547; 
114.700000; 2400; 1800636; 
114.800000; 1920; 1453944; 
114.900000; 1800; 1354164; 
115.000000; 1800; 1337580; 
115.100000; 1800; 1345824; 
115.200000; 2040; 1540731; 
115.300000; 2639; 1971639; 
115.400000; 2760; 2069790; 
115.500000; 2760; 2076104; 
115.600000; 2760; 2063056; 
115.700000; 2639; 1989800; 
115.800000; 2040; 1540097; 
115.900000; 1800; 1349656; 
116.000000; 1800; 1353019; 
116.100000; 1800; 1362058; 
116.200000; 1800; 1356134; 
116.300000; 2400; 1797393; 
116.400000; 2880; 2152706; 
116.500000; 3000; 2239295; 
116.600000; 2880; 2157944; 
116.700000; 2400; 1788183; 
116.800000; 2040; 1518232; 
116.900000; 1800; 1352630; 
117.000000; 1800; 1352347; 
117.100000; 1800; 1350913; 
117.200000; 2040; 1528737; 
117.300000; 2280; 1714831; 
117.400000; 2639; 1975976; 
117.500000; 2760; 2063800; 
117.600000; 2639; 1980983; 
117.700000; 2280; 1707001; 
117.800000; 2040; 1530503; 
117.900000; 2040; 1516854; 
118.000000; 1800; 1341925; 
118.100000; 1800; 1362579; 
118.200000; 1800; 1343107; 
118.300000; 1920; 1428364; 
118.400000; 2040; 1527923; 
118.500000; 2040; 1543179; 
118.600000; 2040; 1522543; 
118.700000; 1920; 1439646; 
118.800000; 1800; 1357236; 
118.900000; 1800; 1338796; 
119.000000; 1800; 1358713; 
119.100000; 1800; 1358003; 
119.200000; 1920; 1437530; 
119.300000; 1920; 1433361; 
119.400000; 2040; 1526507; 
119.500000; 2280; 1695292; 
119.600000; 2280; 1705413; 
119.700000; 1920; 1429221; 
119.800000; 1920; 1441565; 
119.900000; 1800; 1344597; 
120.000000; 1800; 1353178; 
120.100000; 1800; 1349765; 
120.200000; 1920; 1431807; 
120.300000; 2040; 1527393; 
120.400000; 2400; 1799663; 
120.500000; 2519; 1890713; 
120.600000; 2400; 1802008; 
120.700000; 2040; 1543391; 
120.800000; 1920; 1433563; 
120.900000; 1800; 1340429; 
121.000000; 1800; 1356633; 
121.100000; 1800; 1354911; 
121.200000; 1800; 1346141; 
121.300000; 1800; 1349192; 
121.400000; 2040; 1540074; 
121.500000; 2040; 1533226; 
121.600000; 2040; 1529009; 
121.700000; 2040; 1521486; 
121.800000; 1800; 1346919; 
121.900000; 1800; 1346044; 
122.000000; 1800; 1351159; 
122.100000; 1800; 1352187; 
122.200000; 1800; 1350338; 
122.300000; 2159; 1616399; 
122.400000; 2519; 1895556; 
122.500000; 2639; 1977234; 
122.600000; 2519; 1890480; 
122.700000; 2280; 1705118; 
122.800000; 2040; 1529196; 
122.900000; 1800; 1342562; 
123.000000; 1800; 1349036; 
123.100000; 1800; 1352022; 
123.200000; 2159; 1611495; 
123.300000; 2639; 1992468; 
123.400000; 2760; 2068507; 
123.500000; 2880; 2161800; 
123.600000; 2760; 2073650; 
123.700000; 2639; 1981825; 
123.800000; 2400; 1800732; 
123.900000; 2159; 1618325; 
124.000000; 1800; 1352946; 
124.100000; 1800; 1344049; 
124.200000; 1800; 1342186; 
124.300000; 2040; 1524115; 
124.400000; 2159; 1603402; 
124.500000; 2280; 1702211; 
124.600000; 2280; 1700778; 
124.700000; 2040; 1540096; 
124.800000; 1800; 1338041; 
124.900000; 1800; 1344847; 
125.000000; 1800; 1345304; 
125.100000; 1800; 1340226; 
125.200000; 1920; 1437268; 
125.300000; 2519; 1891981; 
125.400000; 2880; 2178703; 
125.500000; 2880; 2154583; 
125.600000; 2880; 2159357; 
125.700000; 2639; 1991187; 
125.800000; 2400; 1793071; 
125.900000; 1800; 1355984; 
126.000000; 1800; 1343026; 
126.100000; 1800; 1353776; 
126.200000; 1920; 1446208; 
126.300000; 2400; 1794507; 
126.400000; 2760; 2055572; 
126.500000; 2760; 2067771; 
126.600000; 2760; 2067958; 
126.700000; 2519; 1874958; 
126.800000; 2040; 1537154; 
126.900000; 1800; 1353757; 
127.000000; 1800; 1349644; 
127.100000; 1800; 1348579; 
127.200000; 2159; 1621606; 
127.300000; 2639; 1973651; 
127.400000; 3000; 2246300; 
127.500000; 3000; 2244368; 
127.600000; 3000; 2262450; 
127.700000; 2639; 1988648; 
127.800000; 2159; 1611759; 
127.900000; 2040; 1524715; 
128.000000; 1800; 1356215; 
128.100000; 1800; 1357111; 
128.200000; 1920; 1433683; 
128.300000; 2400; 1811388; 
128.400000; 2760; 2079066; 
128.500000; 2760; 2078222; 
128.600000; 2760; 2075520; 
128.700000; 2639; 1968983; 
128.800000; 2159; 1620457; 
128.900000; 1920; 1446322; 
129.000000; 1920; 1448461; 
129.100000; 1800; 1353222; 
129.200000; 1800; 1349634; 
129.300000; 2159; 1613594; 
129.400000; 2159; 1623223; 
129.500000; 2159; 1613376; 
129.600000; 2159; 1627530; 
129.700000; 2159; 1626242; 
129.800000; 2040; 1530508; 
129.900000; 1800; 1346376; 
130.000000; 1800; 1343538; 
130.100000; 1800; 1348593; 
130.200000; 1920; 1443687; 
130.300000; 2159; 1617761; 
130.400000; 2280; 1715579; 
130.500000; 2400; 1812148; 
130.600000; 2280; 1694080; 
130.700000; 2159; 1626556; 
130.800000; 1920; 1445789; 
130.900000; 1920; 1435635; 
131.000000; 1800; 1346856; 
131.100000; 1800; 1343014; 
131.200000; 2159; 1620480; 
131.300000; 2400; 1792877; 
131.400000; 2639; 1973606; 
131.500000; 2760; 2063416; 
131.600000; 2639; 1974928; 
131.700000; 2639; 1979544; 
131.800000; 2280; 1719391; 
131.900000; 2040; 1526200; 
132.000000; 1800; 1347420; 
132.100000; 1800; 1344453; 
132.200000; 2040; 1530917; 
132.300000; 2760; 2068931; 
132.400000; 3000; 2238033; 
132.500000; 3000; 2235880; 
132.600000; 3000; 2244267; 
132.700000; 2760; 2073119; 
132.800000; 2639; 1979983; 
132.900000; 1920; 1434541; 
133.000000; 1800; 1341497; 
133.100000; 1800; 1359316; 
133.200000; 1920; 1432480; 
133.300000; 2040; 1533781; 
133.400000; 2400; 1791925; 
133.500000; 2400; 1805505; 
133.600000; 2400; 1799961; 
133.700000; 2159; 1611163; 
133.800000; 2040; 1525944; 
133.900000; 1920; 1448633; 
134.000000; 1800; 1348678; 
134.100000; 1800; 1349009; 
134.200000; 1920; 1443149; 
134.300000; 2280; 1717012; 
134.400000; 2280; 1699500; 
134.500000; 2280; 1703520; 
134.600000; 2280; 1714645; 
134.700000; 2280; 1712969; 
134.800000; 1920; 1431115; 
134.900000; 1920; 1431505; 
135.000000; 1800; 1338431; 
135.100000; 1800; 1345190; 
135.200000; 2040; 1536304; 
135.300000; 2159; 1619830; 
135.400000; 2280; 1721113; 
135.500000; 2400; 1796849; 
135.600000; 2280; 1723348; 
135.700000; 2159; 1624214; 
135.800000; 2159; 1613452; 
135.900000; 1800; 1342572; 
136.000000; 1800; 1356739; 
136.100000; 1800; 1343707; 
136.200000; 1800; 1346496; 
136.300000; 1920; 1439953; 
136.400000; 2040; 1534911; 
136.500000; 2040; 1529909; 
136.600000; 2040; 1528839; 
136.700000; 2040; 1526373; 
136.800000; 1920; 1436072; 
136.900000; 1800; 1346484; 
137.000000; 1800; 1348913; 
137.100000; 1800; 1349084; 
137.200000; 2040; 1521192; 
137.300000; 2639; 1981854; 
137.400000; 2880; 2161811; 
137.500000; 3000; 2255019; 
137.600000; 3000; 2251891; 
137.700000; 2639; 1974254; 
137.800000; 2400; 1796217; 
137.900000; 2040; 1532555; 
138.000000; 1800; 1362867; 
138.100000; 1800; 1341772; 
138.200000; 1920; 1450151; 
138.300000; 2040; 1526234; 
138.400000; 2159; 1621583; 
138.500000; 2159; 1614398; 
138.600000; 2159; 1613352; 
138.700000; 2040; 1523991; 
138.800000; 1920; 1434128; 
138.900000; 1920; 1433672; 
139.000000; 1800; 1352620; 
139.100000; 1800; 1345568; 
139.200000; 1800; 1360566; 
139.300000; 1920; 1442407; 
139.400000; 2519; 1891574; 
139.500000; 2760; 2070518; 
139.600000; 2639; 1979447; 
139.700000; 2040; 1529160; 
139.800000; 1920; 1442142; 
139.900000; 1800; 1344741; 
140.000000; 1800; 1349815; 
140.100000; 1800; 1348407; 
140.200000; 2040; 1520726; 
140.300000; 2760; 2064947; 
140.400000; 2880; 2168259; 
140.500000; 3000; 2255047; 
140.600000; 2880; 2157664; 
140.700000; 2760; 2058924; 
140.800000; 2280; 1702881; 
140.900000; 1920; 1429023; 
141.000000; 1800; 1350156; 
141.100000; 1800; 1344287; 
141.200000; 2400; 1796519; 
141.300000; 3000; 2249915; 
141.400000; 3000; 2246638; 
141.500000; 3000; 2249687; 
141.600000; 3000; 2245490; 
141.700000; 3000; 2244181; 
141.800000; 2639; 1971396; 
141.900000; 2280; 1709332; 
142.000000; 1800; 1351867; 
142.100000; 1800; 1349481; 
142.200000; 2040; 1534158; 
142.300000; 2159; 1610756; 
142.400000; 2519; 1893555; 
142.500000; 2519; 1869277; 
142.600000; 2519; 1886228; 
142.700000; 2159; 1614933; 
142.800000; 2040; 1517671; 
142.900000; 1920; 1441585; 
143.000000; 1800; 1347917; 
143.100000; 1800; 1356543; 
143.200000; 2040; 1533316; 
143.300000; 2280; 1706116; 
143.400000; 2519; 1877484; 
143.500000; 2519; 1894202; 
143.600000; 2519; 1888952; 
143.700000; 2280; 1707236; 
143.800000; 2159; 1621850; 
143.900000; 2040; 1525611; 
144.000000; 1800; 1341021; 
144.100000; 1800; 1345226; 
144.200000; 1800; 1345685; 
144.300000; 1920; 1434060; 
144.400000; 2280; 1713852; 
144.500000; 2280; 1694243; 
144.600000; 2280; 1707362; 
144.700000; 2040; 1527731; 
144.800000; 1920; 1445932; 
144.900000; 1800; 1342616; 
145.000000; 1800; 1355585; 
145.100000; 1800; 1347867; 
145.200000; 1800; 1347027; 
145.300000; 2159; 1604157; 
145.400000; 2400; 1795114; 
145.500000; 2400; 1794154; 
145.600000; 2400; 1792447; 
145.700000; 2159; 1613852; 
145.800000; 1920; 1426866; 
145.900000; 1800; 1342953; 
146.000000; 1800; 1348612; 
146.100000; 1800; 1346408; 
146.200000; 1920; 1444143; 
146.300000; 2519; 1875917; 
146.400000; 2519; 1869067; 
146.500000; 2639; 1966196; 
146.600000; 2639; 1976359; 
146.700000; 2519; 1891309; 
146.800000; 2159; 1626172; 
146.900000; 1800; 1341801; 
147.000000; 1800; 1353940; 
147.100000; 1800; 1345270; 
147.200000; 1920; 1424739; 
147.300000; 2400; 1782631; 
147.400000; 2760; 2063449; 
147.500000; 3000; 2243040; 
147.600000; 2880; 2167021; 
147.700000; 2519; 1896268; 
147.800000; 2280; 1709241; 
147.900000; 1800; 1344863; 
148.000000; 1800; 1350583; 
148.100000; 1800; 1350088; 
148.200000; 2040; 1514405; 
148.300000; 2159; 1612611; 
148.400000; 2519; 1901849; 
148.500000; 2519; 1886935; 
148.600000; 2519; 1883661; 
148.700000; 2280; 1710972; 
148.800000; 2040; 1538617; 
148.900000; 1920; 1431372; 
149.000000; 1800; 1349767; 
149.100000; 1800; 1350677; 
149.200000; 2280; 1709975; 
149.300000; 2639; 1974387; 
149.400000; 2639; 1977815; 
149.500000; 2760; 2068536; 
149.600000; 2639; 1971452; 
149.700000; 2639; 1965496; 
149.800000; 2519; 1875561; 
149.900000; 2280; 1710747; 
150.000000; 1920; 1442437; 
150.100000; 1800; 1352167; 
150.200000; 1920; 1444034; 
150.300000; 2159; 1626857; 
150.400000; 2400; 1802980; 
150.500000; 2760; 2069129; 
150.600000; 2519; 1890399; 
150.700000; 2280; 1716046; 
150.800000; 2040; 1551179; 
150.900000; 1920; 1423710; 
151.000000; 1800; 1351065; 
151.100000; 1800; 1340657; 
151.200000; 1920; 1437850; 
151.300000; 1920; 1435785; 
151.400000; 2040; 1519604; 
151.500000; 2159; 1622445; 
151.600000; 2040; 1532093; 
151.700000; 1920; 1428758; 
151.800000; 1920; 1444343; 
151.900000; 1920; 1450521; 
152.000000; 1800; 1354407; 
152.100000; 1800; 1358657; 
152.200000; 1920; 1439852; 
152.300000; 2159; 1629342; 
152.400000; 2280; 1705460; 
152.500000; 2280; 1720232; 
152.600000; 2280; 1718263; 
152.700000; 2159; 1611058; 
152.800000; 2040; 1523551; 
152.900000; 1920; 1445026; 
153.000000; 1800; 1354397; 
153.100000; 1800; 1337977; 
153.200000; 1800; 1352119; 
153.300000; 2159; 1609473; 
153.400000; 2400; 1804926; 
153.500000; 2519; 1891969; 
153.600000; 2400; 1816848; 
153.700000; 2280; 1704082; 
153.800000; 1920; 1435097; 
153.900000; 1800; 1352329; 
154.000000; 1800; 1356690; 
154.100000; 1800; 1350297; 
154.200000; 1800; 1345839; 
154.300000; 1920; 1442239; 
154.400000; 2280; 1697827; 
154.500000; 2280; 1716106; 
154.600000; 2280; 1715652; 
154.700000; 2159; 1616639; 
154.800000; 1800; 1346154; 
154.900000; 1800; 1350961; 
155.000000; 1800; 1349988; 
155.100000; 1800; 1341550; 
155.200000; 1920; 1449834; 
155.300000; 2159; 1620104; 
155.400000; 2159; 1618890; 
155.500000; 2400; 1807368; 
155.600000; 2159; 1622675; 
155.700000; 2159; 1608540; 
155.800000; 1920; 1427728; 
155.900000; 1920; 1433972; 
156.000000; 1920; 1442694; 
156.100000; 1800; 1343709; 
156.200000; 1920; 1437720; 
156.300000; 2159; 1624089; 
156.400000; 2159; 1626743; 
156.500000; 2159; 1621975; 
156.600000; 2159; 1615887; 
156.700000; 2159; 1625332; 
156.800000; 1920; 1439203; 
156.900000; 1920; 1437384; 
157.000000; 1800; 1347352; 
157.100000; 1800; 1358464; 
157.200000; 1800; 1348052; 
157.300000; 2040; 1528625; 
157.400000; 2159; 1617359; 
157.500000; 2400; 1803177; 
157.600000; 2159; 1602676; 
157.700000; 2040; 1534820; 
157.800000; 1800; 1353944; 
157.900000; 1800; 1351372; 
158.000000; 1800; 1356954; 
158.100000; 1800; 1356110; 
158.200000; 1920; 1442477; 
158.300000; 2040; 1521927; 
158.400000; 2159; 1619396; 
158.500000; 2159; 1631915; 
158.600000; 2159; 1615917; 
158.700000; 2040; 1516899; 
158.800000; 1920; 1426730; 
158.900000; 1920; 1450487; 
159.000000; 1800; 1348555; 
159.100000; 1800; 1353049; 
159.200000; 2040; 1525640; 
159.300000; 2519; 1883760; 
159.400000; 2519; 1883572; 
159.500000; 2519; 1894911; 
159.600000; 2519; 1889861; 
159.700000; 2519; 1885094; 
159.800000; 2159; 1624316; 
159.900000; 1920; 1444901; 
160.000000; 1800; 1355393; 
160.100000; 1800; 1348787; 
160.200000; 2159; 1613044; 
160.300000; 2519; 1890702; 
160.400000; 2760; 2065113; 
160.500000; 2760; 2073370; 
160.600000; 2760; 2061826; 
160.700000; 2519; 1885604; 
160.800000; 2400; 1795011; 
160.900000; 2159; 1623888; 
161.000000; 1800; 1356181; 
161.100000; 1800; 1357441; 
161.200000; 2040; 1523009; 
161.300000; 2400; 1814935; 
161.400000; 2639; 1961508; 
161.500000; 3000; 2239154; 
161.600000; 2760; 2082040; 
161.700000; 2400; 1802106; 
161.800000; 2159; 1619038; 
161.900000; 1920; 1435853; 
162.000000; 1920; 1447524; 
162.100000; 1800; 1350076; 
162.200000; 1800; 1346598; 
162.300000; 2159; 1625405; 
162.400000; 2159; 1618160; 
162.500000; 2159; 1620128; 
162.600000; 2159; 1621106; 
162.700000; 2159; 1610204; 
162.800000; 1920; 1431967; 
162.900000; 1800; 1355487; 
163.000000; 1800; 1336974; 
163.100000; 1800; 1342479; 
163.200000; 1800; 1345100; 
163.300000; 1920; 1426595; 
163.400000; 2040; 1526344; 
163.500000; 2159; 1602939; 
163.600000; 2040; 1527828; 
163.700000; 1920; 1448000; 
163.800000; 1800; 1348407; 
163.900000; 1800; 1354376; 
164.000000; 1800; 1343982; 
164.100000; 1800; 1359257; 
164.200000; 1920; 1438312; 
164.300000; 2280; 1706147; 
164.400000; 2519; 1883514; 
164.500000; 2880; 2149026; 
